" Spectrum" ," Sample" ," User" ," Live time" ," Real time" ," Excitation" ," Throughput" ," Mg-Ka Chi2" ," Mg-Ka Area" ," Mg-Ka AreaStd" ," Mg-Ka cps" ," Mg-Ka cpsStd" ," Al-Ka Chi2" ," Al-Ka Area" ," Al-Ka AreaStd" ," Al-Ka cps" ," Al-Ka cpsStd" ," Si-Ka Chi2" ," Si-Ka Area" ," Si-Ka AreaStd" ," Si-Ka cps" ," Si-Ka cpsStd" ," P -Ka Chi2" ," P -Ka Area" ," P -Ka AreaStd" ," P -Ka cps" ," P -Ka cpsStd" ," S -Ka Chi2" ," S -Ka Area" ," S -Ka AreaStd" ," S -Ka cps" ," S -Ka cpsStd" ," Cl-Ka Chi2" ," Cl-Ka Area" ," Cl-Ka AreaStd" ," Cl-Ka cps" ," Cl-Ka cpsStd" ," Ar-Ka Chi2" ," Ar-Ka Area" ," Ar-Ka AreaStd" ," Ar-Ka cps" ," Ar-Ka cpsStd" ," K -Ka Chi2" ," K -Ka Area" ," K -Ka AreaStd" ," K -Ka cps" ," K -Ka cpsStd" ," Ca-Ka Chi2" ," Ca-Ka Area" ," Ca-Ka AreaStd" ," Ca-Ka cps" ," Ca-Ka cpsStd" ," Ti-Ka Chi2" ," Ti-Ka Area" ," Ti-Ka AreaStd" ," Ti-Ka cps" ," Ti-Ka cpsStd" ," V -Ka Chi2" ," V -Ka Area" ," V -Ka AreaStd" ," V -Ka cps" ," V -Ka cpsStd" ," Cr-Ka Chi2" ," Cr-Ka Area" ," Cr-Ka AreaStd" ," Cr-Ka cps" ," Cr-Ka cpsStd" ," Mn-Ka Chi2" ," Mn-Ka Area" ," Mn-Ka AreaStd" ," Mn-Ka cps" ," Mn-Ka cpsStd" ," Fe-Ka Chi2" ," Fe-Ka Area" ," Fe-Ka AreaStd" ," Fe-Ka cps" ," Fe-Ka cpsStd" ," Co-Ka Chi2" ," Co-Ka Area" ," Co-Ka AreaStd" ," Co-Ka cps" ," Co-Ka cpsStd" ," Ni-Ka Chi2" ," Ni-Ka Area" ," Ni-Ka AreaStd" ," Ni-Ka cps" ," Ni-Ka cpsStd" ," Cu-Ka Chi2" ," Cu-Ka Area" ," Cu-Ka AreaStd" ," Cu-Ka cps" ," Cu-Ka cpsStd" ," Rh-La-Inc Chi2" ," Rh-La-Inc Area" ," Rh-La-Inc AreaStd" ," Rh-La-Inc cps" ," Rh-La-Inc cpsStd" ," Rh-La-Coh Chi2" ," Rh-La-Coh Area" ," Rh-La-Coh AreaStd" ," Rh-La-Coh cps" ," Rh-La-Coh cpsStd" ," Ba-La Chi2" ," Ba-La Area" ," Ba-La AreaStd" ," Ba-La cps" ," Ba-La cpsStd" 
MI18-L8-B!0!0! 486.0!2019-04-17!11-56-28!15!10!1500!486.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 486.0,486.0,15,19,XRay Tube Generator,1.13E+05,0.8,315,38,21.0,2.5,1.4,8422,101,561.5,6.8,9.2,111900,336,7460.03,22.37,0.2,920,62,61.4,4.1,10.4,4332,112,288.8,7.5,3.9,4856,256,323.74,17.07,2.5,-842,322,-56.16,21.44,13.9,56323,284,3754.89,18.95,1.0,30275,242,2018.35,16.12,1.3,26674,336,1778.25,22.42,0.9,1253,238,83.51,15.85,0.3,1281,229,85.37,15.27,0.4,5410,248,360.66,16.53,4.4,388578,676,25905.19,45.04,23.2,6740,273,449.34,18.22,0.5,721,228,48.06,15.22,0.9,1189,229,79.27,15.24,0.0,-4087,1,-272.496,0.037,4.5,125153,433,8343.54,28.89,1.5,1882,236,125.44,15.70
MI18-L8-B!0!0! 488.0!2019-04-17!11-56-58!15!10!1500!488.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 488.0,488.0,15,19,XRay Tube Generator,1.14E+05,0.8,419,39,28.0,2.6,0.3,9371,106,624.7,7.1,10.8,119131,346,7942.06,23.09,0.8,759,63,50.6,4.2,7.8,4440,113,296.0,7.6,4.6,5393,256,359.57,17.10,2.0,-865,321,-57.66,21.37,14.4,65426,301,4361.71,20.04,1.3,33028,250,2201.88,16.65,0.3,28413,340,1894.19,22.66,0.5,1355,239,90.35,15.90,0.8,1451,228,96.75,15.22,1.1,5453,247,363.55,16.47,4.0,393606,678,26240.37,45.18,24.0,6863,271,457.54,18.09,0.8,931,226,62.07,15.04,1.5,970,228,64.65,15.18,0.0,-4865,1,-324.325,0.037,5.4,123611,431,8240.73,28.74,1.2,1745,236,116.31,15.73
MI18-L8-B!0!0! 490.0!2019-04-17!11-57-28!15!10!1500!490.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 490.0,490.0,15,19,XRay Tube Generator,1.10E+05,0.6,375,39,25.0,2.6,2.3,8371,101,558.1,6.7,5.9,98919,369,6594.60,24.58,3.1,592,63,39.5,4.2,10.4,4307,111,287.1,7.4,4.9,6266,255,417.70,16.99,2.0,-448,276,-29.87,18.42,8.6,57607,286,3840.47,19.04,1.0,31214,244,2080.96,16.25,0.4,24735,313,1648.99,20.87,0.4,1110,233,74.03,15.53,0.9,1674,230,111.62,15.31,0.5,4601,247,306.71,16.44,3.1,356200,648,23746.70,43.20,16.4,6200,271,413.33,18.07,1.2,853,230,56.84,15.35,0.7,860,228,57.35,15.19,3.3,1700,154,113.36,10.29,3.9,122872,421,8191.49,28.09,2.0,1569,219,104.63,14.58
MI18-L8-B!0!0! 492.0!2019-04-17!11-57-57!15!10!1500!492.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 492.0,492.0,15,19,XRay Tube Generator,1.13E+05,0.2,482,39,32.1,2.6,1.7,9553,106,636.9,7.1,9.4,108993,331,7266.20,22.08,0.9,720,59,48.0,3.9,4.2,6100,119,406.7,7.9,3.2,5598,253,373.21,16.84,1.5,-241,317,-16.06,21.12,12.7,56602,284,3773.44,18.91,1.1,31940,245,2129.30,16.32,1.5,24211,329,1614.09,21.95,0.4,1274,236,84.95,15.73,0.8,1757,229,117.15,15.25,0.5,5307,247,353.79,16.50,4.4,410568,690,27371.23,46.03,25.6,6504,274,433.57,18.25,0.6,279,227,18.61,15.12,1.5,1129,228,75.24,15.21,0.0,-2618,1,-174.553,0.037,3.8,116850,421,7790.03,28.05,1.9,1636,232,109.04,15.49
MI18-L8-B!0!0! 494.0!2019-04-17!11-58-27!15!10!1500!494.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 494.0,494.0,15,20,XRay Tube Generator,1.24E+05,0.8,620,42,41.3,2.8,1.5,13709,125,913.9,8.4,9.7,129889,361,8659.24,24.07,0.9,930,64,62.0,4.3,2.8,6019,120,401.3,8.0,5.6,5352,248,356.78,16.52,2.0,-1607,311,-107.15,20.73,11.5,88003,334,5866.88,22.24,1.4,44421,270,2961.41,18.00,0.8,39844,357,2656.28,23.83,0.5,1834,241,122.24,16.07,0.6,2485,225,165.66,15.01,0.5,6786,246,452.38,16.37,5.2,500465,744,33364.33,49.62,26.9,7476,271,498.42,18.10,0.4,635,217,42.34,14.46,1.5,991,222,66.09,14.83,0.0,-274,1,-18.295,0.037,4.8,117358,419,7823.89,27.95,1.1,1955,237,130.36,15.79
MI18-L8-B!0!0! 496.0!2019-04-17!11-58-57!15!10!1500!496.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 496.0,496.0,15,19,XRay Tube Generator,1.17E+05,1.5,545,43,36.4,2.8,1.2,12285,120,819.0,8.0,8.9,92999,307,6199.96,20.46,1.0,840,62,56.0,4.1,2.6,4471,112,298.1,7.5,8.8,5501,255,366.76,17.01,3.8,-1682,309,-112.16,20.61,12.7,85044,330,5669.57,22.03,2.6,41503,264,2766.83,17.61,0.2,38257,351,2550.44,23.43,0.6,2168,240,144.53,15.98,0.6,1607,223,107.10,14.89,0.6,6310,243,420.65,16.22,4.9,454552,714,30303.46,47.57,24.4,6527,266,435.15,17.72,0.5,884,216,58.93,14.41,1.2,1147,216,76.49,14.37,4.0,-17727,91754,-1181.7818,6116.9256,5.9,121094,427,8072.90,28.47,0.4,2007,234,133.83,15.60
MI18-L8-B!0!0! 498.0!2019-04-17!11-59-27!15!10!1500!498.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 498.0,498.0,15,19,XRay Tube Generator,1.15E+05,0.2,554,39,36.9,2.6,2.7,12333,119,822.2,7.9,7.9,87234,297,5815.63,19.83,0.5,717,61,47.8,4.1,8.4,4617,113,307.8,7.5,6.0,5217,251,347.83,16.74,3.1,-1261,313,-84.04,20.86,12.5,85530,331,5702.02,22.07,1.1,44012,271,2934.12,18.04,1.1,38245,354,2549.69,23.60,1.3,1569,238,104.57,15.90,0.9,1925,223,128.34,14.89,0.4,5568,241,371.17,16.09,4.0,438148,704,29209.88,46.90,23.7,6528,266,435.18,17.70,0.6,772,216,51.49,14.43,1.7,804,215,53.60,14.35,0.0,-4121,1,-274.712,0.037,4.9,115179,418,7678.58,27.89,1.9,1894,236,126.26,15.71
MI18-L8-B!0!0! 500.0!2019-04-17!11-59-57!15!10!1500!500.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 500.0,500.0,15,19,XRay Tube Generator,1.21E+05,0.3,494,40,32.9,2.6,4.7,11650,117,776.6,7.8,5.8,90400,303,6026.69,20.20,0.4,725,63,48.4,4.2,10.4,5016,116,334.4,7.7,4.5,5487,261,365.82,17.38,3.4,-1099,321,-73.24,21.40,11.4,84042,329,5602.77,21.95,4.0,43831,271,2922.08,18.10,1.0,38437,358,2562.50,23.89,0.5,1583,242,105.54,16.15,0.3,1757,226,117.12,15.09,1.4,6085,246,405.64,16.38,5.3,471581,728,31438.72,48.50,27.8,7095,272,472.97,18.12,0.9,1103,220,73.56,14.65,1.3,1114,218,74.26,14.57,0.0,-3455,1,-230.333,0.037,4.5,124204,434,8280.29,28.96,1.7,2224,240,148.24,15.97
MI18-L8-B!0!0! 502.0!2019-04-17!12-00-27!15!10!1500!502.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 502.0,502.0,15,19,XRay Tube Generator,1.16E+05,0.6,425,37,28.4,2.5,2.4,8575,102,571.7,6.8,6.1,71577,277,4771.81,18.44,0.8,441,72,29.4,4.8,9.0,4935,115,329.0,7.7,3.3,5293,250,352.83,16.65,2.8,-873,280,-58.21,18.64,11.6,69790,308,4652.69,20.54,1.8,37846,261,2523.09,17.39,0.9,32049,330,2136.61,22.01,0.4,1701,239,113.38,15.90,0.8,1887,229,125.77,15.30,0.6,6019,249,401.27,16.58,4.9,437052,703,29136.79,46.86,24.5,7310,275,487.32,18.32,0.6,622,226,41.48,15.04,1.3,1281,220,85.41,14.68,2.6,433,84,28.9,5.6,4.5,124756,422,8317.07,28.15,1.3,1694,224,112.96,14.96
MI18-L8-B!0!0! 504.0!2019-04-17!12-00-57!15!10!1500!504.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 504.0,504.0,15,19,XRay Tube Generator,1.14E+05,0.5,312,38,20.8,2.5,1.5,6861,93,457.4,6.2,4.6,65759,329,4383.92,21.91,1.1,476,62,31.7,4.2,13.5,4965,115,331.0,7.7,2.9,5400,290,359.97,19.34,2.1,-300,321,-19.98,21.43,9.5,61095,294,4073.03,19.61,2.7,34216,253,2281.04,16.85,0.9,30582,345,2038.79,22.99,0.7,1398,242,93.19,16.15,0.2,1770,231,118.03,15.40,0.5,5051,249,336.72,16.58,5.3,412740,691,27516.02,46.09,22.8,6918,275,461.20,18.32,0.5,777,228,51.79,15.22,0.6,1109,222,73.92,14.81,2.9,1035,152,68.97,10.13,3.9,125124,451,8341.62,30.07,1.3,2213,238,147.55,15.89
MI18-L8-B!0!0! 506.0!2019-04-17!12-01-26!15!10!1500!506.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 506.0,506.0,15,19,XRay Tube Generator,1.13E+05,0.7,281,36,18.7,2.4,2.9,6979,94,465.3,6.2,5.8,75959,278,5063.96,18.54,1.1,748,59,49.9,3.9,14.3,5737,118,382.5,7.9,3.7,4977,215,331.81,14.35,1.5,-38,198,-2.51,13.21,8.9,63129,296,4208.57,19.71,1.6,33181,250,2212.08,16.70,0.5,29172,268,1944.83,17.83,0.5,1293,223,86.17,14.87,0.9,1551,225,103.39,15.02,0.3,5077,246,338.47,16.38,5.1,409006,672,27267.10,44.83,20.9,6562,270,437.46,18.02,0.7,641,227,42.73,15.16,0.8,1218,217,81.22,14.44,0.0,105,1,7.026,0.037,3.9,124871,381,8324.73,25.42,1.6,2194,176,146.30,11.73
MI18-L8-B!0!0! 508.0!2019-04-17!12-01-56!15!10!1500!508.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 508.0,508.0,15,19,XRay Tube Generator,1.17E+05,1.2,341,37,22.7,2.5,2.6,7788,98,519.2,6.5,8.3,99057,316,6603.81,21.09,0.6,732,61,48.8,4.1,11.9,6786,124,452.4,8.3,4.1,4951,259,330.10,17.24,1.9,-469,324,-31.23,21.58,13.7,61785,294,4119.02,19.63,1.3,33582,249,2238.78,16.60,1.5,29475,342,1965.01,22.79,0.4,1069,239,71.27,15.91,1.1,1626,228,108.39,15.19,0.4,7095,251,473.02,16.70,4.7,447407,714,29827.13,47.58,25.5,7572,275,504.83,18.33,0.5,654,224,43.61,14.93,1.1,1207,224,80.44,14.94,0.0,-4311,1,-287.407,0.037,3.8,125149,434,8343.26,28.96,2.9,2249,237,149.96,15.79
MI18-L8-B!0!0! 510.0!2019-04-17!12-02-26!15!10!1500!510.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 510.0,510.0,15,19,XRay Tube Generator,1.16E+05,0.3,242,36,16.1,2.4,1.1,5308,84,353.9,5.6,11.0,86359,296,5757.27,19.74,0.5,873,61,58.2,4.1,8.7,7779,128,518.6,8.5,2.8,4662,260,310.82,17.33,1.8,29,325,1.92,21.65,11.9,38792,252,2586.14,16.79,1.0,24780,230,1652.00,15.32,0.7,17602,319,1173.45,21.29,0.3,980,236,65.31,15.74,0.4,1444,231,96.28,15.37,0.2,6851,255,456.73,17.01,4.4,467564,730,31170.91,48.65,23.6,7776,281,518.39,18.75,0.7,670,228,44.69,15.23,1.3,1496,227,99.75,15.11,0.0,-3485,1,-232.359,0.037,5.3,123610,433,8240.68,28.87,1.3,1523,233,101.50,15.55
MI18-L8-B!0!0! 512.0!2019-04-17!12-02-56!15!10!1500!512.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 512.0,512.0,15,19,XRay Tube Generator,1.18E+05,1.2,177,37,11.8,2.4,2.0,4661,80,310.7,5.4,7.5,84550,294,5636.69,19.57,0.2,1295,67,86.4,4.5,2.7,8102,141,540.1,9.4,7.0,4905,268,326.98,17.86,1.3,27,324,1.79,21.58,7.9,33811,240,2254.04,16.03,0.9,21904,223,1460.23,14.84,1.6,15107,315,1007.11,20.97,0.2,683,236,45.56,15.73,0.4,1192,231,79.47,15.39,0.4,7106,257,473.74,17.11,6.2,501614,752,33440.92,50.10,33.0,8733,285,582.19,18.97,1.0,892,229,59.49,15.30,1.2,1131,227,75.39,15.13,7.0,-767,100,-51.2,6.6,5.8,123197,434,8213.12,28.91,1.1,1164,233,77.59,15.50
MI18-L8-B!0!0! 514.0!2019-04-17!12-03-26!15!10!1500!514.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 514.0,514.0,15,19,XRay Tube Generator,1.10E+05,0.3,228,36,15.2,2.4,0.8,4123,75,274.9,5.0,5.9,86456,296,5763.73,19.74,0.5,679,59,45.2,4.0,11.1,8812,132,587.5,8.8,3.5,4566,260,304.40,17.31,2.5,427,325,28.44,21.66,10.5,31649,236,2109.97,15.75,0.9,20928,220,1395.22,14.68,0.8,13919,311,927.95,20.71,0.8,1205,235,80.34,15.64,0.6,1054,230,70.23,15.36,0.5,5698,253,379.84,16.86,5.3,406340,690,27089.31,46.03,21.8,6919,279,461.28,18.60,0.6,831,232,55.42,15.48,1.4,1215,229,81.02,15.27,0.0,-2374,1,-158.284,0.037,4.4,121223,430,8081.55,28.68,0.9,1479,231,98.62,15.40
MI18-L8-B!0!0! 516.0!2019-04-17!12-03-57!15!10!1500!516.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 516.0,516.0,15,19,XRay Tube Generator,1.09E+05,0.3,249,35,16.6,2.4,0.7,3644,72,242.9,4.8,9.2,80073,285,5338.23,18.99,0.5,574,57,38.3,3.8,11.6,8813,132,587.5,8.8,3.9,4337,211,289.12,14.08,0.9,598,197,39.89,13.14,10.7,28452,227,1896.79,15.10,0.6,20367,217,1357.81,14.48,1.7,12550,231,836.64,15.39,0.2,563,216,37.56,14.43,0.5,1236,227,82.41,15.11,0.3,5104,251,340.28,16.72,3.9,402270,671,26818.00,44.72,22.0,6499,276,433.28,18.37,0.2,622,233,41.48,15.52,0.9,1127,222,75.12,14.82,0.0,-89,1,-5.961,0.037,3.5,119356,373,7957.06,24.89,2.3,1335,164,88.98,10.94
MI18-L8-B!0!0! 518.0!2019-04-17!12-04-27!15!10!1500!518.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 518.0,518.0,15,20,XRay Tube Generator,1.26E+05,0.4,233,36,15.6,2.4,1.7,3723,72,248.2,4.8,9.6,79555,284,5303.67,18.96,0.5,1156,64,77.1,4.3,17.2,8989,133,599.3,8.8,1.7,3667,208,244.45,13.85,0.5,751,198,50.08,13.19,10.0,28297,227,1886.46,15.11,0.6,19319,215,1287.94,14.34,1.3,12829,233,855.27,15.57,0.7,434,219,28.96,14.59,1.0,1548,231,103.22,15.37,0.6,7766,258,517.76,17.23,6.7,614373,803,40958.23,53.52,31.6,9034,287,602.28,19.10,0.6,651,228,43.40,15.19,0.7,1115,219,74.32,14.58,0.0,-319,1,-21.265,0.037,3.4,116305,369,7753.70,24.61,0.8,1657,166,110.49,11.07
MI18-L8-B!0!0! 520.0!2019-04-17!12-04-57!15!10!1500!520.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 520.0,520.0,15,19,XRay Tube Generator,1.15E+05,0.1,140,35,9.4,2.3,1.1,3234,70,215.6,4.6,10.6,64682,258,4312.14,17.18,0.5,920,62,61.3,4.2,13.9,8268,128,551.2,8.5,1.9,4521,212,301.41,14.11,0.6,1494,199,99.60,13.24,10.6,32073,235,2138.21,15.66,1.2,20914,219,1394.24,14.62,1.1,16031,239,1068.73,15.95,0.3,984,219,65.61,14.60,0.7,1304,228,86.91,15.17,1.3,6211,252,414.05,16.82,5.2,490986,728,32732.38,48.54,27.9,7723,278,514.87,18.52,0.4,1488,229,99.18,15.27,1.4,1606,218,107.10,14.56,5.4,-22,204,-1.49,13.62,5.0,119529,374,7968.57,24.95,1.8,1259,167,83.91,11.13
MI18-L8-B!0!0! 522.0!2019-04-17!12-05-27!15!10!1500!522.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 522.0,522.0,15,19,XRay Tube Generator,1.13E+05,1.0,261,35,17.4,2.4,1.2,2633,63,175.5,4.2,4.4,59054,246,3936.90,16.40,0.9,1371,65,91.4,4.3,11.7,8841,131,589.4,8.7,3.3,4011,209,267.40,13.95,1.1,1445,199,96.32,13.29,9.6,22595,214,1506.30,14.28,0.7,18938,215,1262.52,14.34,0.8,10729,229,715.26,15.28,0.4,1133,219,75.54,14.60,0.3,1138,228,75.84,15.21,0.8,6213,255,414.19,16.97,4.4,470115,717,31341.02,47.78,26.7,7757,282,517.10,18.78,1.1,489,233,32.62,15.53,1.3,982,221,65.50,14.76,3.8,-170,152,-11.33,10.15,2.9,118080,372,7872.00,24.78,0.9,1561,165,104.09,10.98
MI18-L8-B!0!0! 524.0!2019-04-17!12-05-57!15!10!1500!524.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 524.0,524.0,15,19,XRay Tube Generator,1.14E+05,0.3,228,36,15.2,2.4,1.0,3575,72,238.4,4.8,6.1,64604,257,4306.92,17.13,1.5,1054,62,70.3,4.1,17.6,7700,127,513.3,8.4,3.3,4559,211,303.95,14.05,1.0,1634,199,108.92,13.26,8.1,37707,248,2513.81,16.51,0.5,23272,226,1551.44,15.10,0.6,17353,243,1156.89,16.17,0.8,1300,218,86.67,14.53,0.6,1704,225,113.59,14.98,0.5,7076,252,471.71,16.82,5.6,477516,719,31834.39,47.90,26.0,7409,275,493.90,18.34,0.7,774,227,51.62,15.14,0.9,1121,216,74.70,14.39,3.7,-432,181,-28.79,12.09,4.1,117616,371,7841.04,24.75,1.1,1876,168,125.08,11.19
MI18-L8-B!0!0! 526.0!2019-04-17!12-06-27!15!10!1500!526.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 526.0,526.0,15,19,XRay Tube Generator,1.17E+05,1.5,234,36,15.6,2.4,1.4,4928,81,328.5,5.4,7.4,75262,277,5017.47,18.46,1.5,955,63,63.6,4.2,10.8,8330,129,555.3,8.6,3.6,4682,212,312.13,14.10,1.3,732,197,48.80,13.13,8.4,43890,259,2925.99,17.26,1.4,22885,226,1525.67,15.05,0.3,18069,244,1204.62,16.28,1.3,790,218,52.69,14.56,0.4,1804,226,120.25,15.04,0.4,7757,252,517.15,16.83,7.2,501445,734,33429.69,48.91,30.9,8009,277,533.93,18.48,0.7,991,227,66.05,15.13,1.2,1122,216,74.80,14.39,4.4,-996,427,-66.43,28.50,5.3,119224,373,7948.26,24.85,1.1,1470,168,97.99,11.23
MI18-L8-B!0!0! 528.0!2019-04-17!12-06-57!15!10!1500!528.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 528.0,528.0,15,19,XRay Tube Generator,1.13E+05,0.9,362,38,24.1,2.5,1.8,6872,202,458.11,13.44,9.6,88638,312,5909.21,20.81,0.8,684,58,45.6,3.9,11.6,6371,122,424.8,8.1,4.9,5430,263,362.01,17.52,2.5,-1007,321,-67.11,21.39,14.9,76771,319,5118.07,21.26,2.0,29677,242,1978.48,16.13,0.5,30045,341,2003.03,22.75,0.8,1571,237,104.72,15.83,0.3,1613,225,107.54,14.99,0.3,6441,246,429.42,16.39,5.3,412889,688,27525.94,45.89,18.4,6630,268,442.00,17.86,0.4,731,221,48.74,14.71,1.8,1371,219,91.41,14.59,4.8,978,173,65.23,11.55,6.2,122654,433,8176.91,28.89,1.2,2370,235,157.99,15.68
MI18-L8-B!0!0! 530.0!2019-04-17!12-07-26!15!10!1500!530.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 530.0,530.0,15,19,XRay Tube Generator,1.07E+05,0.6,271,36,18.1,2.4,2.2,5818,87,387.9,5.8,6.7,77254,280,5150.30,18.67,0.8,585,57,39.0,3.8,12.8,7585,127,505.7,8.5,3.9,4483,212,298.84,14.15,2.1,695,198,46.31,13.17,15.3,47458,266,3163.83,17.76,1.8,22387,224,1492.48,14.92,0.8,17710,242,1180.64,16.11,0.7,564,216,37.62,14.41,0.8,1373,224,91.52,14.92,0.5,5961,248,397.42,16.51,3.9,374340,648,24955.97,43.22,22.5,6340,268,422.69,17.88,0.6,1007,229,67.16,15.24,1.4,877,217,58.45,14.50,3.2,-22,48,-1.4,3.2,5.8,121120,376,8074.63,25.06,1.6,1542,167,102.82,11.11
MI18-L8-B!0!0! 532.0!2019-04-17!12-07-56!15!10!1500!532.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 532.0,532.0,15,20,XRay Tube Generator,1.30E+05,0.5,288,36,19.2,2.4,1.4,4421,78,294.7,5.2,8.5,63468,255,4231.17,17.02,0.5,969,63,64.6,4.2,12.7,6148,122,409.8,8.1,1.5,4116,211,274.38,14.08,0.9,570,199,38.02,13.26,11.2,35493,245,2366.21,16.34,0.4,19069,218,1271.27,14.56,0.6,13694,236,912.94,15.71,0.4,939,220,62.63,14.64,0.6,1279,228,85.28,15.22,1.2,9682,263,645.47,17.52,7.2,676904,838,45126.95,55.85,42.2,9491,289,632.71,19.24,0.4,351,223,23.43,14.89,1.9,1131,214,75.42,14.27,1.8,-3,63,-0.2,4.2,2.8,118002,372,7866.79,24.80,1.2,1534,167,102.26,11.11
MI18-L8-B!0!0! 534.0!2019-04-17!12-08-26!15!10!1500!534.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 534.0,534.0,15,20,XRay Tube Generator,1.29E+05,0.6,275,36,18.3,2.4,2.2,5970,88,398.0,5.9,6.9,71512,271,4767.46,18.06,0.8,1292,66,86.2,4.4,8.2,6905,124,460.3,8.2,2.9,4430,257,295.34,17.16,1.5,431,324,28.76,21.63,13.9,51216,275,3414.38,18.33,1.9,19962,220,1330.80,14.66,0.5,19400,324,1293.30,21.63,0.3,780,238,51.98,15.84,0.8,1521,230,101.41,15.34,0.5,7986,259,532.39,17.26,7.9,661236,843,44082.38,56.17,41.2,8918,289,594.51,19.24,0.4,778,222,51.88,14.78,0.6,1238,219,82.52,14.61,0.0,-2049,1,-136.602,0.037,2.5,115987,423,7732.45,28.21,1.1,1658,235,110.52,15.68
MI18-L8-B!0!0! 536.0!2019-04-17!12-08-56!15!10!1500!536.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 536.0,536.0,15,19,XRay Tube Generator,1.16E+05,0.3,348,41,23.2,2.7,1.6,8853,105,590.2,7.0,8.7,92871,307,6191.39,20.44,0.4,776,60,51.7,4.0,5.2,6747,122,449.8,8.1,4.6,4974,218,331.60,14.50,3.1,-921,208,-61.41,13.85,16.2,86570,332,5771.35,22.13,1.7,28975,240,1931.64,15.97,1.4,30672,280,2044.79,18.69,0.3,1810,222,120.70,14.80,0.8,1763,219,117.56,14.61,0.8,6158,243,410.53,16.21,4.5,452917,702,30194.47,46.81,21.3,6325,267,421.69,17.78,0.6,419,219,27.94,14.59,0.9,1008,211,67.22,14.09,0.0,-25,53,-1.7,3.5,2.9,117262,380,7817.49,25.33,1.9,2278,184,151.87,12.27
MI18-L8-B!0!0! 538.0!2019-04-17!12-09-26!15!10!1500!538.0!0.0!No-Filter!2.0!6.0!Run1!Rep0!Sett Low.spe, 538.0,538.0,15,19,XRay Tube Generator,1.11E+05,0.5,348,37,23.2,2.5,2.6,7424,96,495.0,6.4,8.8,86587,296,5772.46,19.76,0.8,362,57,24.1,3.8,4.2,7298,125,486.6,8.3,3.6,4687,250,312.45,16.67,1.0,215,315,14.36,21.03,15.3,62259,294,4150.61,19.57,1.1,27537,235,1835.78,15.69,0.6,25351,330,1690.07,21.99,0.9,1119,234,74.58,15.62,0.5,1426,225,95.10,15.01,0.3,5765,246,384.36,16.43,4.6,423794,697,28252.91,46.49,23.4,6444,271,429.60,18.05,0.6,845,222,56.35,14.82,1.7,986,221,65.74,14.71,0.0,-1303,1,-86.853,0.037,3.6,111915,414,7461.02,27.58,0.7,1496,231,99.70,15.43
